"A build-your-own charcuterie board shop in Beacon Hill::: the brainchild of Gilli Rozynek '20::: is also a showcase space for artists::: including Henry Dunkelberger '21.

Rozynek had the idea while studying in Madrid and participated in the SSC Venture Partners accelerator program for BC startups.

BOSTONGLOBE.COM
You can up your charcuterie board game at Kured - The Boston Globe",2021-08-07 14:17:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"When Boston College School of Social Work graduate Rev. June Cooper was named executive director of City Mission Boston::: she had a vision centered on developing programs to teach people how to improve their lives and tackle complex social issues like racism and poverty.

BC.EDU
This graduate turned the oldest nonprofit in Boston into a thriving agency that fights homelessness",2021-08-06 13:01:22,Terrific,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Congratulations Kristie Mewis '12! 🥉🦅

U.S. Soccer · View shop
August 5 at 8:27 AM ·

Headed home with a medal! 🙌🇺🇸🥉 Proud of our fight::: proud of our response.

MORE | https://ussoc.cr/OlyBronzeMR",2021-08-05 17:08:28,"Congratulations
.",The kneeling was a disgrace -not a thing to be proud of.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Earth Science Professor Ethan Baxter has new ""Every Rock has a Story"" videos coming out this fall. It's a series that teaches children the hidden stories about rocks.

YOUTUBE.COM
Every Rock Has A Story 2021 - TRAILER",2021-08-04 17:09:00,Keila Tasaka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Boston College welcomes its inaugural engineering class—an impressive group of 31 academically talented and multifaceted students who chose the program for its focus on human-centered engineering.

READ MORE: http://on.bc.edu/EngineeringBetterWorld",2021-08-04 12:52:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Between 1922 and 1996::: over 10:::000 Irish girls and women::: specifically unmarried mothers::: and those considered promiscuous::: sexually abused::: and/or a burden to their families or the state::: were imprisoned and subjected to forced labor in Ireland’s Magdalene Laundries.

A new book co-authored by English Professor James Smith details life in these laundries and the work of survivor and academic activists.

BC.EDU
James Smith Co-Authors Magdalene Laundries book",2021-08-03 13:04:01,Siobhan Maher Kennedy,Yes and in the US they often ended up in state psychiatric facilities !,Would love to connect with other families whose exemptions were denied.,"Joni Mitchell https://
www.youtube.com/
watch?v=G-w8WA-A
xz8",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"A self-deprecating “guy who never left:::” Boston College Theatre Department Chair Luke Jorgensen ’91 derives a lot of joy from his work.

Boston College Alumni goes behind the scenes and finds out how to stay creative in the time of COVID.

BEACON.BC.EDU
The Show Goes On",2021-08-02 12:59:00,Fabulous article::: Luke! Congrats! Also::: I think the chicken needs its own front page feature.,Great professor! Loved his classes! ✨,Yay Luke Jorgensen!!,I remember being on Housing staff with Luke - hilarious guy! Glad he's at the helm!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Test of the BC Emergency Notification System. In a real emergency::: details will be provided and you should monitor: www.bc.edu/emergency.,2021-08-02 12:33:17,Buddy Biscotti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"In Boston College Magazine: Tiffany Brooks ’21 cracked the clues of a 14-year-old BC treasure hunt created by English Professor Thomas Kaplan-Maxfield (TKM to students).

BC.EDU
True Detective",2021-08-01 14:08:55,This is truly amazing! This alum is SOO proud of you::: Tiffany! 🥳 How inspiring!,Wonderful person!,Jack Staid someone found it!,"Congratulations
🎉",Eagle eyes!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""His willingness to be drawn by God into the embrace of His love made Ignatius relentless in his service of others.""

Boston College School of Theology and Ministry student Anthony Chukwunonso Aduaka '22 writes about following in St. Ignatius' footsteps as we celebrate the feast of the founder of the Society of Jesus today. https://on.bc.edu/StIgnatiusFootsteps",2021-07-31 13:07:03,Pray as if it all depends on God::: work as if it all depends on us!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The Boston College Board of Trustees has elected eight new members drawn from a range of professional backgrounds. All have connections to the University as graduates or past and present parents.

BC.EDU
New trustees join BC board",2021-07-30 13:04:01,"One of these people teaches 2nd grade Catechism in a parish. That appears to be the only direct connection to an active concern for the future Catholic identity of BC among this group. Have any of these people made a 30 day retreat based on the Spiritual Exercises? Or even a 19th Annotation retreat? ""Jesuit"" is now only a brand signifying quality::: useful also for the development office. I am worried about alma mater.",What happened to Stokes?,Awesome Patty Kraft!! ❤️❤️❤️,"Congratulations
! '81","Congratulations
to Rene Jones of M&T Bank which I worked for 1996-2002!",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The American Educational Research Association has recognized Matthias von Davier::: a Boston College Lynch School of Education and Human Development Professor and the TIMSS & PIRLS International Study Center Executive Director::: for distinguished and sustained research achievements.

BC.EDU
Matthias von Davier named AERA Fellow",2021-07-29 12:54:02,"Congratulations
'81",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dana Jozefczyk ’06 is the associate general counsel of intellectual property for Team USA's Olympic & Paralympic Games Committee (USOPC). She handles intellectual property rights::: copyrights::: and trademarks for the world’s biggest games.

She answered a few questions about the Games::: the Heights and more ⬇️

Boston College Alumni
July 23 at 9:28 AM ·

Who gets to wear the Olympic rings—and how’d that logo get there? You’ve seen them on cups and hats and in commercials: the five colorful::: intertwined Olympic rings that serve as the iconic symbol of the world’s biggest athletic competition. We caught up with Boston College alum Dana Jozefczyk ’06::: associate general counsel of intellectual property for the United States Olympics & Paralympic Games Committee (USOPC)::: who handles intellectual property rights::: copyrights::: and trademarks for the world’s biggest games.

Q: Can I put the Olympic rings on this post?
A: The short answer is no. The USOPC is a nonprofit and we rely on sponsors to provide resources to send Team USA to the Games. BC isn’t an official sponsor or licensee::: so we ask that you not use the rings and other marks.

Q: Summer or Winter Olympics?
A: I really love them all! My senior year::: I remember sitting on the Mods couches for hours with my friends::: watching every single televised snowboarding event during the 2006 winter games in Turin::: Italy.

Q: Favorite Boston College Athletics tradition?
A: During my junior year::: 6-7 of us rented an RV and drove to a campground outside South Bend::: Ind.::: for the BC-ND game. We drove out there in one day. I remember playing a lot of cards on that little RV table.

Q: Has your job taken you to any interesting places?
A: I’ve toured the training center at Lake Placid. My dad played hockey growing up and we are all hockey fans::: so it was a big deal to see where the Miracle on Ice took place.

Q: Fun fact about you?
A: I’m famous among my friends and colleagues for mixing up idiomatic expressions. I say things like “horse and pony show” and “the egg doesn’t fall far from the tree.”

Q: What’s a typical day at the office?
A: With the Games coming up::: we’re getting a lot of reports of people infringing intellectual property. We know how excited people are about the Olympic Games. I do a lot of education on how to switch up their designs and usage.

Q: So::: can I put the Olympic rings on this post?
A: Sorry::: the answer is still a hard (but nice) no! However::: since BC is a participant in our Olympians Made Here (OMH) campaign::: you’re free to use OMH assets to cheer on all the collegiate athletes competing in Tokyo!",2021-07-28 13:36:37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"In Boston College Magazine: Three BC students founded the liquor-delivery app Drizly (in Ignacio to be exact) ... and later sold it for $1.1 billion.

BC.EDU
Bottoms Up",2021-07-27 12:42:02,"I remember well when 18 was the legal drinking age and we had a bar on middle campus::: the Rathskellar::: ""The Rat"" for short.",Allen Lee,Kyle Viti,Great article by the great Dan McGinn!,Amazing!!!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"We can't wait to celebrate the Class of 2020 in October. 🎉 🦅Make sure to check out the details from Boston College Alumni below ⬇️

Boston College Alumni
July 22 at 9:01 AM ·

Class of 2020::: are you ready to come home to the Heights?! We can’t wait to welcome you back to Boston College October 15–17 to celebrate your class!

The weekend will include an exclusive Class of 2020 tailgate before Boston College Football takes the field against NC State::: with exciting in-game recognition opportunities for you and your family::: as well as a Baccalaureate Mass::: and a Commencement Ceremony followed by a celebratory toast and lunch.

Don’t miss this chance to reconnect and celebrate with your class at the Heights. Stay tuned for registration information coming later this summer!",2021-07-26 15:59:53,Looking forward to celebrating the Class of 2020! 🎓🦅🎉,Is Commencement Ceremony going to include students wearing a cap and gown and processing? These graduates never even got cap/gown to take pictures at home.,Finally! Make it special BC!,So excited,Great decision 👏,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"A great read: Sociology Professor Juliet Schor spoke to Vox about the history of modern American consumerism - what it’s rooted in::: how it’s evolved::: and how different groups of people have experienced it.

VOX.COM
Why do we buy what we buy?",2021-07-24 14:27:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Boston College Magazine sat down with Charles Grandson ’05::: Boston Public Schools' chief equity and strategy officer::: who has a master’s and a doctorate in from Boston College Lynch School of Education and Human Development to talk about the pandemic::: listening to the community::: and more.

Article: https://on.bc.edu/3xOKbQS
Podcast: https://on.bc.edu/BCMPodcast_Grandson",2021-07-23 13:07:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"A new::: first-of-its-kind study led by researchers from Boston College School of Social Work has found that personal networks in India could play an important role in advancing the adoption of a cleaner cooking fuel - in this case liquefied petroleum gas.

BC.EDU
Clean cooking in India",2021-07-21 12:43:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"“This anniversary is an important opportunity for reflection on what the institution was then and what it has become now.”

As Boston College marks half a century of coeducation::: Boston College Magazine looks back at the women who made it happen.

And check out the timeline of the important milestones in women's history at the University: http://on.bc.edu/Timeline_WomenBCYears

BC.EDU
Celebrating 50 Years of Coeducation",2021-07-20 12:54:00,Proud to have been in the first class of women accepted to Boston College’s School of Arts and Sciences. Go Eagles! 🦅🦅,Go Boston College Women's Center! Such an important part of the community at BC and milestone in its history and key to understanding how to better serve women in higher education!!!,"I lived in the first co-ed dorm at BC back in '70-71...Chever
us Hall::: in the basement. 🙂 The young women were shocked when 6 guys showed up at the first dorm meeting. They were in their nightgowns and curlers. 🙂 There was a tremendous housing shortage that year::: with a lot of students living at hotels on Route 128. My roommate had gone up a day early and manage to talk his (our) way into a room at Cheverus so we didn't have to commute by bus to campus. The school had converted the basement into three or four dorm rooms.",Making a difference.💗 🙌 💪 🦅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Longtime Boston College Law School Librarian Karen Breda brushed off her law license::: entered her appearance in a case::: and convinced a panel of the US Court of Appeals for the Ninth Circuit to resolve a circuit split by reversing 13-year-old precedent.

Her research helped to save a man from deportation.

LAWMAGAZINE.BC.EDU
Librarian Pivotal in Ninth Circuit Decision",2021-07-19 12:56:00,Why was he being deported?,An amazing story.,Outstanding,Fantastic! Well done.,Awesome,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Good luck to our Eagle Olympians!

Boston College Women's Soccer great Kristie Mewis '12 is a member of the women's U.S. Soccer::: who begin their quest for Olympic gold on Wednesday🏅

Swimming volunteer assistant coach Alex Sobers is The Barbados Olympic Association Inc.'s Opening Ceremonies flag bearer will compete for Team Barbados. Head Coach Mike Stephens '12 is an assistant coach for the team. The swimming schedule starts on Saturday. 🏊‍♂️",2021-07-18 16:33:03,Go Eagles! ❤️🏊‍♀️,Great stuff::: Go Eagles!!,Good luck::: Eagles! 🦅 🏅,How amazing! Go Eagles!,Go eagles,Derrick Coles::: Angelina Coles,Congrats coach Mike!,Go Eagles!! 🦅🦅🦅,Does anyone else feel like Alex should be paid?,Go Eagles!!,⚽️⚽️⚽️,🦅🦅🦅,Good Luck ! Go Eagles !,Good luck 🦅,That’s awesome!!,So awesome!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"The John J. Burns Library has a newly formatted online exhibit featuring our favorite 🦅

""The Boston College Eagle: Origins and Development of the University Mascot"" is now available for viewing: https://on.bc.edu/Burns_BCEagle",2021-07-17 13:47:20,To think::: it all started with dueling newspaper articles :).,The eagle was introduced in 1060. It was brought out at many events. On the eve of the BC Holy Cross game tjere was a rally in the gym. When the Eagle was intriduce the crowd went wild. This scsred the big bird snd he started flapping her wings as they approached the doorway to enter the gym floor. I was standing by the door and got wacked a few times by the bird. Here name was Margo. My daughter still thinks she was so named in honor of the BC Eagle.,🦅🦅🦅,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"A RIZE Massachusetts grant to the Boston College School of Social Work will enable a select group of students to learn the ins and outs of a public health strategy that aims to decrease the negative effects of opioid use.

BC.EDU
BCSSW Receives Grant From RIZE Massachusetts",2021-07-16 12:52:02,Such important work!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Through a collaboration with the Brazilian Jesuit Network::: Boston College Lynch School of Education and Human Development recently conducted a series of fully subscribed online professional development modules for teachers and faculty at universities throughout South America’s largest country.

BC.EDU
Lynch School partners with Brazilian Jesuit Network",2021-07-15 13:02:00,So proud as a BC Almuna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Congratulations to BC Dining Services for winning a National Association of College & University Food Services Gold Award for a popular immersive event for students that celebrated Japanese culture and cuisine.

BC.EDU
Boston College Dining Service Wins NACUFS Gold Prize",2021-07-14 13:04:01,"Congratulations
Beth Boland Emery and her wonderful staff!","Next up: Indian and Pakistani cuisine! Then Ethiopian and Afghani. The World Bank has several cafeterias/
dining rooms catering to an international clientele. One has seafood::: another Chinese entrees::: another all grilled food. If you want ideas::: ask them. They used to use Marriott/
Sodexho and were EXCELLENT. (Marriott is the #1 largest private employer in the Washington DC area.)",Yeah!,Buddy Biscotti,"Congratulations
to all my friends in Dinning Services especially Marcela. LQM","Woohoo! way to go 👏 congratulations
!",Yaaa!! It’s amazing.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""My life has just totally transformed.""

Asha Lemmie ’15 was a high school student in when she began writing an epic tale of an African-American/Japanese girl born illegitimately into a royal family in the 1940s.

""Fifty Words for Rain"" was published last fall. More in Boston College Magazine:

BC.EDU
Right as Rain",2021-07-13 12:57:02,Congrats::: Asha!!! Can't wait to read it!,Looking forward to reading!,Incredible::: Asha! Looking forward to reading this book and the many to come.,Loved this book. It’s a great read.,congrats asha!!!,Ancilla Naiyang,🤞🏻 hope there’s a sequel!,Love the book❤️,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Philosophy Department Boston College's Professor Emeritus James Bernauer::: S.J.::: and Professor Marina Berzins McCoy::: as well as Boston College Theology Department Professor Andrea Vicini::: S.J.::: have been honored for their work by organizations that recognize outstanding Catholic books::: magazines::: newspapers::: and other communications vehicles.

BC.EDU
Boston College Faculty Earn Catholic Book::: Writing Awards",2021-07-12 12:42:02,Well deserved all around!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"""The pieces::: which exude energy::: present variations on archaic forms and seem timeless. When combined...they give a sense of continually evolving life.""

Boston College Art::: Art History::: and Film Department Professor Mark Cooper and his collaborative work is featured in Sculpture Magazine ⤵️

SCULPTUREMAGAZINE.ART
Working Together: A Conversation with Mark Cooper - Sculpture",2021-07-10 13:24:01,👏👏👏👏,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Meet Jack::: the newest Eagle and member of Boston College Football! 🦅

BCEAGLES.COM
BC's Newest Teammate Is Its Most Important Recruit - Boston College Athletics",2021-07-09 13:07:01,Private or public college,Welcome to our BC family. '81,Awesome… welcome Jack🦅!!,Why are so many players transferring out this year?,"https://
www.si.com/
college/
bostoncollege/
football/
denzel-blackwell
-enters-transfe
r-portal","These men can no longer be on the Boston College team as they said ""NO"" to an experimental vaccine::: Boston College should be embarrassed.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Terry Fulmer '77::: '83::: an internationally recognized leader in the field of geriatrics::: is the 2021 recipient of the Dean Rita P. Kelleher Award::: presented by Boston College Connell School of Nursing to a graduate who embodies the BC nurse.

Read more about Terry: https://on.bc.edu/KelleherAward21

YOUTUBE.COM
Terry Fulmer '77::: '83 | CSON Kelleher Award",2021-07-08 12:38:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"How many famous Boston College Alumni can you name off the top of your head? Are they all real people?

There are plenty of BC “alumni” who are central characters in an array of movies and TV shows. Boston College Magazine has the list.

BC.EDU
Fictional Eagles",2021-07-07 12:47:02,"This reminds me of an article I wrote a number of years ago for HerCampus BC (https://
www.hercampus.co
m/school/bc/
fictional-alumni
-boston-college). It’s nice to see fictional BC alumni still appearing in TV and film! 🙂",Only a book series and no movie or TV so far::: but the protagonist of Ben Coes' thrillers (same type of read as Brad Thor::: Vince Flynn::: etc) is a former BC football player.,"I’m throwing this obscure BC appearance in there though it is a team effort::: as BC appears as a fictional version of itself!

ESU the fictional team in 1993’s The Program defeats BC (it is mentioned in a scene where the score is announced on the radio). If I remember correctly it happens when Lattimer is in the bathroom doing a naughty with the roids.

Also the movie was partially shot at BC.

All star cast. James caan halle berry Omar Epps!",How could you forget the quarterback from Two Minute Warning!😜,Peter Lynch,Robin didn't make the list?,Jack Ryan is THE MAN.,speaker O ‘Neil,Amy Poehler,Sanjiv Lancy,Garbage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Congratulations to Boston College Sailing Head Coach Greg Wilkinson for earning the Graham Hall Award from the Intercollegiate Sailing Association (ICSA) Hall of Fame. The award honors outstanding service by a college sailing professional.

BCEAGLES.COM
Wilkinson Receives Graham Hall Award::: Inducted Into ICSA Hall of Fame - Boston College Athletics",2021-07-06 13:08:01,"Good for you! Congratulations
'81",Congratulation 🎉,"Congratulations
!","Congratulations
!!!",BC has a sailing team?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Test of the BC Emergency Notification System. In a real emergency::: details will be provided and you should monitor: www.bc.edu/emergency.,2021-07-06 13:03:57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Scientists - including BC paleoclimatologist Jeremy Shakun - report permafrost thawed as recently as 400:::000 years ago::: when temperatures were not much higher than today.

BC.EDU
Cave deposits reveal Pleistocene permafrost thaw::: absent predicted levels of CO2 release",2021-07-05 12:58:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Happy Fourth of July::: Eagles! 🇺🇸,2021-07-04 12:57:02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Casey Galligan '08 got her first taste of the agrarian life while studying abroad in Spain. She went on to volunteer for the Peace Corps in Panama and make cheese in France and Vermont. Since 2015::: she’s been crafting small-batch cow’s milk wheels as the creamery manager at Sugar House Creamery in New York.

More about Casey in Boston College Magazine ⤵️

BC.EDU
Character Sketch: Casey Galligan '08",2021-07-03 14:13:01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Pops Off the Heights - the reimagined::: virtual presentation of BC's signature scholarship celebration - garnered accolades from attendees last fall. Now it has won a prestigious Gold Circle of Excellence Award from Council for Advancement and Support of Education.

Congratulations::: Boston College Alumni! 🎉

BC.EDU
Pops Off the Heights wins CASE Gold Award",2021-07-02 13:03:04,"Congratulations
! Ever to Excel!","Congratulations
!!!",Please::: how can I be part of Boston college?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Professor of Physics Michael J. Naughton will conduct research at Trinity College Dublin’s AMBER Centre (Advanced Materials and BioEngineering Research) in support of projects on bioelectronics and nanostructured photovoltaics.

Learn about more current students and recent alumni who have earned Fulbrights and other prestigious scholarships and awards: http://on.bc.edu/Fulbright2021

BC.EDU
Ferris Professor of Physics Michael Naughton wins Fulbright",2021-07-01 13:03:01,"Congratulations
Mike.","Congratulations
🎉. So happy for you.",He doesn't look very happy.,"Congratulations
🎉",Well deserved!!!!!,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Boston College added 45 new photos.
June 30 at 9:08 AM ·
More options

In the spring::: the Social Fellows used a ""new"" medium to take photos around campus: disposable cameras!

Who remembers those? 🙋‍♀️ 🙋‍♂️",2021-06-30 14:08:56,"I have not been to BC for 20 yrs. I am so impressed with the growth of the campus and the programs for the students. The ""ever to excell"" fits perfectly. This is my 60th aniversity but age and distane prevent me from joining our reunion. Best wishes to all",Never regretted a day spent there. I still like to drive through the campus when I’m in the Chestnut Hill area.,Something about these old cameras makes it feel like my time at BC all over again😊. Class of 2000,I miss Boston College! BC is the best::: simply the best!,🥸,Still one of the prettiest campuses. Fond memories:::,Magical.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
